_unit_id,relevance,relevance:variance,product_image,product_link,product_price,product_title,query,rank,source,url,
711158715,3.67,0.471,http://thumbs1.ebaystatic.com/d/l225/m/mDkh9qmSSRK2mxgt8x6Yk6Q.jpg,http://www.ebay.com/itm/SET-4-Corning-PYROCERAM-Dinner-Plates-10-Across-Plain-White-Solid-/261858231948?pt=LH_DefaultDomain_0&hash=item3cf7f7868c,$29.99 ,"SET/ 4 Corning PYROCERAM Dinner Plates 10 Across Plain White Solid""",white plain dinner set,7,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158716,2.67,0.471,http://thumbs4.ebaystatic.com/d/l225/m/m3oUJx5fuGArjrkxpHCM8uA.jpg,http://www.ebay.com/itm/Wooden-Dining-Chairs-Dinner-Room-Furniture-Kitchen-Ideas-Dinette-Sets-of-2-New-/271783511775?pt=LH_DefaultDomain_0&var=570611638203&hash=item3f478f46df,$111.99 ,Wooden Dining Chairs Dinner Room Furniture Kitchen Ideas Dinette (Sets of 2) New,white plain dinner set,8,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158717,3.67,0.471,http://thumbs1.ebaystatic.com/d/l225/m/mjfhwXQPB6DqWuI7RTAKnjQ.jpg,http://www.ebay.com/itm/Earthenware-12-Piece-Dinner-Set-Plain-White-4xPlates-Bowls-Mugs-Dishwasher-Safe-/371306101696?pt=LH_DefaultDomain_3&hash=item5673917bc0,$27.28 ,"Earthenware 12 Piece Dinner Set Plain White 4xPlates,Bowls,Mugs Dishwasher Safe",white plain dinner set,9,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158718,3.2,0.748,http://thumbs1.ebaystatic.com/d/l225/m/mI71cZYZXhzuomOj2ZUubcA.jpg,http://www.ebay.com/itm/SET-OF-7-PLAIN-WHITE-10-75-inch-DINNER-PLATES-chipped-/271841824428?pt=LH_DefaultDomain_3&hash=item3f4b090eac,$22.75 ,SET OF 7 PLAIN WHITE 10.75 inch DINNER PLATES chipped,white plain dinner set,10,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158719,1.67,0.471,http://thumbs1.ebaystatic.com/d/l225/m/m_O4G2gOl0uTV9Je_VtQMyw.jpg,http://www.ebay.com/itm/50-TABLE-PLACE-CARDS-Plain-WHITE-Name-Settings-Wedding-Dinner-Party-Celebrations-/281569237016?pt=LH_DefaultDomain_3&hash=item418ed59818,$5.69 ,50 TABLE PLACE CARDS Plain WHITE Name Settings Wedding Dinner Party Celebrations,white plain dinner set,11,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158720,4,0,http://thumbs2.ebaystatic.com/d/l225/m/mqM14zxMiJgtOcWC87mrFLw.jpg,http://www.ebay.com/itm/SET-OF-11-PLAIN-WHITE-10-75-inch-DINNER-PLATES-/271841824433?pt=LH_DefaultDomain_3&hash=item3f4b090eb1,$60.66 ,SET OF 11 PLAIN WHITE 10.75 inch DINNER PLATES,white plain dinner set,12,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158721,1,0,http://thumbs3.ebaystatic.com/d/l225/pict/281649173998_1.jpg,http://www.ebay.com/itm/Mens-Smart-Plain-Pattern-Quality-Skinny-3-4-Sleeve-Party-Dinner-Blazer-Pants-Set-/281649173998?pt=LH_DefaultDomain_3&var=580651660969&hash=item41939955ee,$60.64 ,Mens Smart Plain Pattern Quality Skinny 3/4 Sleeve Party Dinner Blazer Pants Set,white plain dinner set,13,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158722,1.33,0.471,http://thumbs2.ebaystatic.com/d/l225/m/mo4PgzOtuJYJIjN6ksSPGow.jpg,http://www.ebay.com/itm/28-VINTAGE-WHITE-DAMASK-DINNER-NAPKINS-LARGE-LOT-/361279676369?pt=LH_DefaultDomain_0&hash=item541df25fd1,$19.99 ,-28 VINTAGE WHITE DAMASK DINNER NAPKINS LARGE LOT,white plain dinner set,14,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158723,1.33,0.471,http://thumbs1.ebaystatic.com/d/l225/m/mt9SzRxtkEarb7_xb6eP5WA.jpg,http://www.ebay.com/itm/50-PLAIN-SOLID-COLORS-Luncheon-Dinner-NAPKINS-paper-/140340852292?pt=LH_DefaultDomain_0&var=440000062746&hash=item20acf77644,$3.69 ,50 PLAIN SOLID COLORS Luncheon Dinner NAPKINS paper,white plain dinner set,15,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158724,3.33,0.471,http://thumbs3.ebaystatic.com/d/l225/m/mnEHm5gS7EX3Ao4rN82KyaQ.jpg,http://www.ebay.com/itm/Antique-1850s-Plain-White-Ironstone-Dinner-Plate-B-B-M-Co-w-Stag-England-/201336127702?pt=LH_DefaultDomain_0&hash=item2ee09180d6,$10.00 ,Antique 1850's Plain White Ironstone Dinner Plate B. B. M. & Co. w/Stag England,white plain dinner set,16,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158725,2.33,0.471,http://thumbs3.ebaystatic.com/d/l225/m/mS84pSNoAAICS0y2CF68LHA.jpg,http://www.ebay.com/itm/Set-Of-8-Pc-Corelle-City-Block-Black-White-Dinner-Dessert-Plates-/371307871934?pt=LH_DefaultDomain_0&hash=item5673ac7ebe,$9.99 ,Set Of 8 Pc Corelle City Block Black White Dinner & Dessert Plates,white plain dinner set,17,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158726,3.75,0.433,http://thumbs1.ebaystatic.com/d/l225/m/mJJuNxi-7ZUrLr1tfpu84SQ.jpg,http://www.ebay.com/itm/14-Colony-Harvest-DINNER-PLATES-Grapes-Leaves-White-Milk-Glass-9-3-4-Lot-Set-/251926153180?pt=LH_DefaultDomain_0&hash=item3aa7f807dc,$49.95 ,"(14) Colony Harvest DINNER PLATES Grapes Leaves White Milk Glass 9-3/4 Lot Set""",white plain dinner set,18,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158727,1.33,0.471,http://thumbs1.ebaystatic.com/d/l225/m/myoK7HT7lMNswMcDtmilDOA.jpg,http://www.ebay.com/itm/100-PLAIN-SOLID-COLORS-LUNCHEON-DINNER-WEDDING-PARTY-PAPER-NAPKINS-/191567145044?pt=LH_DefaultDomain_0&var=490645720944&hash=item2c9a4aa854,$3.20 ,100 PLAIN SOLID COLORS LUNCHEON DINNER WEDDING PARTY PAPER NAPKINS,white plain dinner set,19,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158728,3,0.632,http://thumbs2.ebaystatic.com/d/l225/m/mul24UABe-TvUIFMnH2xpTw.jpg,http://www.ebay.com/itm/Mikasa-CLASSIC-FLAIR-WHITE-10-3-4-Dinner-Plates-Set-of-2-/131493712553?pt=LH_DefaultDomain_0&hash=item1e9da2d2a9,$20.50 ,"Mikasa CLASSIC FLAIR WHITE 10 3/4 Dinner Plates Set of 2""",white plain dinner set,20,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158729,2.67,0.471,http://thumbs2.ebaystatic.com/d/l225/m/mFqejlBUJf3Mrz45wIPWhLQ.jpg,http://www.ebay.com/itm/Vintage-Embroidered-Appliqued-Set-6-White-Work-Madeira-Style-Dinner-Napkins-/141646104021?pt=LH_DefaultDomain_3&hash=item20fac405d5,$6.37 ,Vintage Embroidered & AppliquÌ_å©d Set 6 White Work Madeira Style Dinner Napkins,white plain dinner set,21,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158730,2.67,0.471,http://thumbs3.ebaystatic.com/d/l225/m/mj-0Kzf4hhv3ldgnaUFnMPA.jpg,http://www.ebay.com/itm/Sterling-China-Dinner-Plates-Set-Of-Four-White-With-Blue-Restaurant-Ware-/371311548118?pt=LH_DefaultDomain_0&hash=item5673e496d6,$14.99 ,"Sterling China Dinner Plates, Set Of Four, White With Blue, Restaurant Ware",white plain dinner set,22,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158731,1,0,http://thumbs1.ebaystatic.com/d/l225/m/mydmxGesm5GN4guw8iNl-Sw.jpg,http://www.ebay.com/itm/50-PLAIN-SOLID-COLORS-Dinner-Hand-towel-NAPKINS-paper-/140340852812?pt=LH_DefaultDomain_0&var=440000062783&hash=item20acf7784c,$5.75 ,50 PLAIN SOLID COLORS Dinner Hand towel NAPKINS paper,white plain dinner set,23,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158732,1.67,0.943,http://thumbs3.ebaystatic.com/d/l225/m/mDqFz2PkOxUrsufp_8dSUJA.jpg,http://www.ebay.com/itm/8-PC-MATCHING-VINTAGE-PLAIN-BLUE-WHITE-EDGED-COTTON-DINNER-NAPKINS-13X14-/371244746338?pt=LH_DefaultDomain_0&hash=item566fe94662,$5.99 ,8 PC MATCHING VINTAGE PLAIN BLUE WHITE EDGED COTTON DINNER NAPKINS 13X14,white plain dinner set,24,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158733,3.33,0.943,http://thumbs1.ebaystatic.com/d/l225/m/m--i2z_ShATlLMPZB1QVf9Q.jpg,http://www.ebay.com/itm/6-Very-Good-Pfaltzgraff-10-Dinner-Plates-Plain-White-12-Sided-Plates-/400907019608?pt=LH_DefaultDomain_0&hash=item5d57eba558,$28.80 ,"6 Very Good Pfaltzgraff 10 Dinner Plates Plain White 12 Sided Plates""",white plain dinner set,25,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=white%20plain%20dinner%20set,
711158734,4,0,http://thumbs2.ebaystatic.com/d/l225/m/m2f9XNNCjYSQtH0sPoH5IOg.jpg,http://www.ebay.com/itm/Graco-Ready2Grow-Classic-Connect-LX-Double-Stroller-Fiji-/141630799817?pt=LH_DefaultDomain_0&hash=item20f9da7fc9,$138.29 ,"Graco Ready2Grow Classic Connect LX Double Stroller, Fiji",double stroller,1,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158735,4,0,http://thumbs3.ebaystatic.com/d/l225/m/mKqrlEpeqlXc-xrEPNrXoew.jpg,http://www.ebay.com/itm/BABY-TREND-Expedition-Double-Jogging-Stroller-Swivel-Skylar-DJ96045-/231538449510?pt=LH_DefaultDomain_0&hash=item35e8c45c66,$189.00 ,BABY TREND Expedition Double Jogging Stroller Swivel - Skylar | DJ96045,double stroller,2,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158736,4,0,http://thumbs2.ebaystatic.com/d/l225/m/mcmn2Nlxcomm9Q32lIbYDVA.jpg,http://www.ebay.com/itm/INSTEP-SAFARI-DOUBLE-CHILD-KID-BABY-JOGGING-STROLLER-BLUE-GRAY-AR278-A-BKN2094-/231542589033?pt=LH_DefaultDomain_0&hash=item35e9038669,$96.00 ,INSTEP SAFARI DOUBLE CHILD/KID/BABY JOGGING STROLLER BLUE/GRAY AR278-A BKN2094,double stroller,3,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158737,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mutNPKaZgMgtnBX4ddkrDBA.jpg,http://www.ebay.com/itm/Graco-RoomFor2-Duo-Stand-Ride-Double-Stroller-Metropolis-/391120771175?pt=LH_DefaultDomain_0&hash=item5b109d5867,$129.99 ,Graco RoomFor2 Duo Stand & Ride Double Stroller - Metropolis,double stroller,4,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158738,4,0,http://thumbs3.ebaystatic.com/d/l225/m/m0WVWrjc6vhbvo1MTjFLKEg.jpg,http://www.ebay.com/itm/Double-Jogging-Stroller-Baby-Child-Dual-Tandem-Twin-Jogger-Buggy-Canopy-Tray-/171770008270?pt=LH_DefaultDomain_0&hash=item27fe4a52ce,$182.24 ,Double Jogging Stroller Baby Child Dual Tandem Twin Jogger Buggy Canopy Tray,double stroller,5,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158739,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mRAC-Nov9m6SzrUhbPCViWQ.jpg,http://www.ebay.com/itm/Graco-Ready-2-Grow-Classic-Connect-LX-Double-Stroller-Black-baby-stroller-New-/151662810831?pt=LH_DefaultDomain_0&hash=item234fced6cf,$139.95 ,"Graco Ready 2 Grow Classic Connect LX Double Stroller,Black baby stroller New",double stroller,6,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158740,4,0,http://thumbs1.ebaystatic.com/d/l225/m/moSwBtkrfHPZ7FaZHpt3zqg.jpg,http://www.ebay.com/itm/Phil-Teds-S4-Double-Stroller-with-Second-Seat-in-Black-New-Open-Box-/381226649092?pt=LH_DefaultDomain_0&hash=item58c2e10604,$299.00 ,Phil & Teds S4 Double Stroller with Second Seat in Black New!! Open Box!!,double stroller,7,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158741,4,0,http://thumbs3.ebaystatic.com/d/l225/m/m0g43LerYzinDT35soKz9FA.jpg,http://www.ebay.com/itm/Graco-DuoGlider-Classic-Connect-Stroller-Dragonfly-One-hand-Standing-Fold-/281324766290?pt=LH_DefaultDomain_0&hash=item4180434452,$118.84 ,"Graco DuoGlider Classic Connect Stroller, Dragonfly (One-hand, Standing Fold)",double stroller,8,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158742,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mnIKt6qS7JlcGDn5bnOF-1g.jpg,http://www.ebay.com/itm/Black-Baby-Trend-Double-Sit-n-Stand-Stroller-unisex-/281669000948?pt=LH_DefaultDomain_0&hash=item4194c7def4,$50.00 ,Black Baby Trend Double Sit-n-Stand Stroller (unisex),double stroller,9,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158743,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mO6_0bhKOUS7xQ6JNaVTq_Q.jpg,http://www.ebay.com/itm/NEW-Double-Jogging-Stroller-Baby-Child-Dual-Twin-Jogger-Buggy-Red-Safari-/171770008267?hash=item27fe4a52cb,$221.26 ,NEW Double Jogging Stroller Baby Child Dual Twin Jogger Buggy Red Safari,double stroller,10,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158744,4,0,http://thumbs1.ebaystatic.com/d/l225/m/miOS2u2BijSx4_igLv84hjw.jpg,http://www.ebay.com/itm/DOUBLE-Stroller-GREEN-Baby-Strollers-BEBELOVE-2-Seats-Multiple-Multi-Twin-Child-/221570642296?pt=LH_DefaultDomain_0&hash=item3396a3b178,$89.99 ,DOUBLE Stroller GREEN  Baby Strollers BEBELOVE 2 Seats Multiple Multi Twin Child,double stroller,11,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158745,3.33,0.943,http://thumbs1.ebaystatic.com/d/l225/m/mOPYIwTLQsm2FyjO0PAdduQ.jpg,http://www.ebay.com/itm/NEW-Baby-Toddler-Trend-Sit-N-Stand-Double-Stroller-Carbon-Safe-Free-Shipping-/181710263964?pt=LH_DefaultDomain_0&hash=item2a4ec6969c,$179.98 ,"NEW Baby Toddler Trend - Sit N Stand Double Stroller, Carbon Safe Free Shipping",double stroller,12,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158746,4,0,http://thumbs3.ebaystatic.com/d/l225/m/mJ8k_oPGHYHtxH8gc4GiAaA.jpg,http://www.ebay.com/itm/Free-Shipping-New-Graco-DuoGlider-Dragonfly-Standard-Double-Seat-Stroller-/161685687746?pt=LH_DefaultDomain_0&hash=item25a537cdc2,$99.99 ,Free Shipping - New Graco DuoGlider Dragonfly Standard Double Seat Stroller,double stroller,13,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158747,3.67,0.471,http://thumbs3.ebaystatic.com/d/l225/m/mEdaEIusQ1qSQlleJM1LzGQ.jpg,http://www.ebay.com/itm/InStep-Safari-Double-Swivel-Stroller-/381238449998?pt=LH_DefaultDomain_0&hash=item58c395174e,$39.00 ,InStep Safari Double Swivel Stroller,double stroller,14,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158748,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mrqbnH8Zi_vznX8myceUkjA.jpg,http://www.ebay.com/itm/DOUBLE-Stroller-Baby-Strollers-PINK-BEBELOVE-2-Seats-Multiple-Multi-Twin-New-/221271751576?pt=LH_DefaultDomain_0&hash=item3384d2fb98,$89.99 ,DOUBLE Stroller Baby  Strollers PINK  BEBELOVE 2 Seats Multiple Multi Twin New,double stroller,15,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158749,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mZfjQYQApqFju0YqvXiBgnw.jpg,http://www.ebay.com/itm/Graco-Double-Stroller-Baby-Infant-Carriage-Buggy-Car-Seat-Stand-Ride-Tandem-/291440115251?pt=LH_DefaultDomain_0&hash=item43db2f3e33,$152.50 ,Graco Double Stroller Baby Infant Carriage Buggy Car Seat Stand Ride Tandem,double stroller,16,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158750,2.33,0.943,http://thumbs1.ebaystatic.com/d/l225/m/mPH1vET2Ruca4Q1OPWDCbAw.jpg,http://www.ebay.com/itm/Phil-and-teds-classic-stroller-double-kit-second-seat-black-/121634772416?pt=LH_DefaultDomain_0&hash=item1c51ff55c0,$99.00 ,Phil and teds classic stroller double kit - second seat - black,double stroller,17,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158751,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mBoaCZxaksReU0SjDp6E2OQ.jpg,http://www.ebay.com/itm/Phil-Teds-S4-Double-Stroller-with-Second-Seat-in-Red-New-Open-Box-/381226649091?pt=LH_DefaultDomain_0&hash=item58c2e10603,$299.00 ,Phil & Teds S4 Double Stroller with Second Seat in Red New!! Open Box!!,double stroller,18,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158752,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mhZd2k4JjlBxntmYjMOW8EQ.jpg,http://www.ebay.com/itm/Contours-Options-Elite-Twin-Tandem-Double-Baby-Stroller-Sand-NEW-/361180531683?pt=LH_DefaultDomain_0&hash=item5418098be3,$299.99 ,Contours Options Elite Twin Tandem Double Baby Stroller Sand NEW,double stroller,19,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158753,2,0.632,http://thumbs4.ebaystatic.com/d/l225/m/mA4l_PHFwzwy-HKWsl3YsNw.jpg,http://www.ebay.com/itm/Graco-Ready2Grow-Classic-Connect-Double-Stroller-Fiji-/191526781335?pt=LH_DefaultDomain_0&hash=item2c97e2c197,$149.73 ,Graco Ready2Grow Classic Connect Double Stroller  Fiji,double stroller,20,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158754,3.67,0.471,http://thumbs1.ebaystatic.com/d/l225/m/mHFDU0bFZ2llpXVx7CqcjAw.jpg,http://www.ebay.com/itm/Graco-Ready2Grow-LX-Stand-Ride-Duo-Double-Baby-Stoller-Metropolis-1812943-/351378127276?pt=LH_DefaultDomain_0&hash=item51cfc4b9ac,$188.99 ,Graco Ready2Grow LX Stand & Ride Duo Double Baby Stoller - Metropolis | 1812943,double stroller,21,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158755,4,0,http://thumbs3.ebaystatic.com/d/l225/m/mITuQCvSxNu-6CrqYzaN1VA.jpg,http://www.ebay.com/itm/NEW-2014-Baby-Jogger-City-Mini-Double-Stroller-Crimson-Gray-FREE-SHIPPING-/221746392182?pt=LH_DefaultDomain_0&hash=item33a11d6c76,$399.99 ,NEW! 2014 Baby Jogger City Mini Double Stroller - Crimson/Gray - FREE SHIPPING,double stroller,22,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158756,4,0,http://thumbs3.ebaystatic.com/d/l225/m/mgSCp1Kna7Kn0pkLhnyLOIg.jpg,http://www.ebay.com/itm/Stand-Ride-Sit-Double-Baby-Infant-Toddler-Child-Walk-Outdoor-Stroller-Maternity-/321719146602?pt=LH_DefaultDomain_0&hash=item4ae7f4986a,$175.39 ,Stand Ride Sit Double Baby Infant Toddler Child Walk Outdoor Stroller Maternity,double stroller,23,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158757,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mQNsAyNv3juafmrHhyZnHRg.jpg,http://www.ebay.com/itm/Graco-DuoGlider-Dragonfly-Standard-Double-Seat-Stroller-for-two-multiple-deal-/271850490291?pt=LH_DefaultDomain_0&hash=item3f4b8d49b3,$164.00 ,Graco DuoGlider Dragonfly Standard Double Seat Stroller for two multiple deal,double stroller,24,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158758,2.33,0.471,http://thumbs4.ebaystatic.com/d/l225/m/mrxnEm1-Fi_UHlJjK9KOGFA.jpg,http://www.ebay.com/itm/BRAND-NEW-Graco-Ready2Grow-Classic-Connect-LX-Double-Stroller-Metropolis-/121475522195?pt=LH_DefaultDomain_0&hash=item1c48815e93,$399.59 ,BRAND NEW! Graco Ready2Grow Classic Connect LX Double Stroller (Metropolis),double stroller,25,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=double%20stroller,
711158759,3.2,0.748,http://thumbs1.ebaystatic.com/d/l225/m/m1ddZg95Zkjyy-ZUkULYDAQ.jpg,http://www.ebay.com/itm/Vanilla-Tahitian-10ml-bottle-PERFUME-BODY-OIL-Strong-Scented-FRAGRANCE-/360623374700?pt=LH_DefaultDomain_0&hash=item53f6d4016c,$3.99 ,Vanilla Tahitian ~10ml bottle PERFUME BODY OIL Strong Scented FRAGRANCE,Vanilla Scented Perfumes,1,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Vanilla%20Scented%20Perfumes,
711158760,3.67,0.471,http://thumbs2.ebaystatic.com/d/l225/m/m1ddZg95Zkjyy-ZUkULYDAQ.jpg,http://www.ebay.com/itm/Patchouli-Vanilla-10ml-bottle-PERFUME-BODY-OIL-Strong-Scented-FRAGRANCE-/380607708853?pt=LH_DefaultDomain_0&hash=item589dfcbeb5,$3.99 ,Patchouli Vanilla~10ml bottle PERFUME BODY OIL Strong Scented FRAGRANCE,Vanilla Scented Perfumes,2,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Vanilla%20Scented%20Perfumes,
711158761,1.8,0.748,http://thumbs3.ebaystatic.com/d/l225/pict/321735963918_1.jpg,http://www.ebay.com/itm/AROMATIC-SCENTED-16PCS-Tea-Light-Candles-CHOOSE-7-PERFUMES-/321735963918?pt=LH_DefaultDomain_0&var=&hash=item4ae8f5350e,$6.50 ,**AROMATIC SCENTED 16PCS  Tea Light Candles  CHOOSE 7 PERFUMES**,Vanilla Scented Perfumes,3,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Vanilla%20Scented%20Perfumes,
